image_id,image_name,study_label,income,income_quartile,region,country_id,country_name,model,accepted_caption_terms,task,raw_output,predicted_label,confidence,correct_rank,boxes,metric_value
5d4bdf79cf0b3a0f3f337b57,5d4bdf79cf0b3a0f3f337b57.jpg,trash container,1193.0,Q3,eu,rs,Serbia,blip_baseline,"[""trash can"", ""garbage can"", ""garbage bin"", ""waste bin"", ""dustbin"", ""dumpster""]",captioning,a plastic bag filled with food and a bag of chips,,,,,False
5d4bdf79cf0b3a0f3f337b57,5d4bdf79cf0b3a0f3f337b57.jpg,trash container,1193.0,Q3,eu,rs,Serbia,blip_prompted,"[""trash can"", ""garbage can"", ""garbage bin"", ""waste bin"", ""dustbin"", ""dumpster""]",captioning,the main household object in this image is a plastic bag,,,,,False
5d4bdf79cf0b3a0f3f337b57,5d4bdf79cf0b3a0f3f337b57.jpg,trash container,1193.0,Q3,eu,rs,Serbia,internvl,"[""trash can"", ""garbage can"", ""garbage bin"", ""waste bin"", ""dustbin"", ""dumpster""]",captioning,"A trash bin filled with various discarded items, including a green bag of food and plastic bags.",,,,,False
5d4bdf79cf0b3a0f3f337b57,5d4bdf79cf0b3a0f3f337b57.jpg,trash container,1193.0,Q3,eu,rs,Serbia,yolo_world,"[""trash can"", ""garbage can"", ""garbage bin"", ""waste bin"", ""dustbin"", ""dumpster""]",detection,,,,,[],False
5d4bdf81cf0b3a0f3f337c37,5d4bdf81cf0b3a0f3f337c37.jpg,footwear,2379.0,Q4,eu,ro,Romania,yolo_world,"[""shoe"", ""shoes"", ""sandal"", ""sandals"", ""slipper"", ""slippers"", ""sneaker"", ""sneakers"", ""boot"", ""boots"", ""footwear""]",detection,,,,,[],False
5d4bdf9ecf0b3a0f3f337f0b,5d4bdf9ecf0b3a0f3f337f0b.JPG,footwear,2602.0,Q4,eu,ch,Switzerland,yolo_world,"[""shoe"", ""shoes"", ""sandal"", ""sandals"", ""slipper"", ""slippers"", ""sneaker"", ""sneakers"", ""boot"", ""boots"", ""footwear""]",detection,,,,,[],False
5d4bdfa0cf0b3a0f3f337f53,5d4bdfa0cf0b3a0f3f337f53.jpg,light source,398.0,Q2,am,pe,Peru,yolo_world,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",detection,,,,,[],False
5d4bdfb1cf0b3a0f3f33809d,5d4bdfb1cf0b3a0f3f33809d.jpg,light source,1038.0,Q3,eu,nl,Netherlands,yolo_world,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",detection,,,,,[],False
5d4bdfefcf0b3a0f3f33871e,5d4bdfefcf0b3a0f3f33871e.jpg,trash container,1308.0,Q3,as,pk,Pakistan,blip_baseline,"[""trash can"", ""garbage can"", ""garbage bin"", ""waste bin"", ""dustbin"", ""dumpster""]",captioning,a white bag with a black handle,,,,,False
5d4bdfefcf0b3a0f3f33871e,5d4bdfefcf0b3a0f3f33871e.jpg,trash container,1308.0,Q3,as,pk,Pakistan,blip_prompted,"[""trash can"", ""garbage can"", ""garbage bin"", ""waste bin"", ""dustbin"", ""dumpster""]",captioning,the main household object in this image is a trash bag,,,,,False
5d4bdfefcf0b3a0f3f33871e,5d4bdfefcf0b3a0f3f33871e.jpg,trash container,1308.0,Q3,as,pk,Pakistan,qwen,"[""trash can"", ""garbage can"", ""garbage bin"", ""waste bin"", ""dustbin"", ""dumpster""]",captioning,The main household object in the image is a white plastic bag with some markings on it.,,,,,False
5d4bdfefcf0b3a0f3f33871e,5d4bdfefcf0b3a0f3f33871e.jpg,trash container,1308.0,Q3,as,pk,Pakistan,yolo_world,"[""trash can"", ""garbage can"", ""garbage bin"", ""waste bin"", ""dustbin"", ""dumpster""]",detection,,,,,[],False
5d4be014cf0b3a0f3f338aa4,5d4be014cf0b3a0f3f338aa4.JPG,switch,3750.0,Q4,af,ng,Nigeria,internvl,"[""switch"", ""light switch"", ""power switch""]",captioning,The image shows a wall-mounted water heater with two light switches.,,,,,False
5d4be014cf0b3a0f3f338aa4,5d4be014cf0b3a0f3f338aa4.JPG,switch,3750.0,Q4,af,ng,Nigeria,yolo_world,"[""switch"", ""light switch"", ""power switch""]",detection,,,,,[],False
5d4be02ecf0b3a0f3f338c56,5d4be02ecf0b3a0f3f338c56.JPG,switch,1260.0,Q3,eu,nl,Netherlands,blip_baseline,"[""switch"", ""light switch"", ""power switch""]",captioning,two speakers on a brick wall,,,,,False
5d4be02ecf0b3a0f3f338c56,5d4be02ecf0b3a0f3f338c56.JPG,switch,1260.0,Q3,eu,nl,Netherlands,blip_prompted,"[""switch"", ""light switch"", ""power switch""]",captioning,the main household object in this image is a black and gold double - socket socket,,,,,False
5d4be02ecf0b3a0f3f338c56,5d4be02ecf0b3a0f3f338c56.JPG,switch,1260.0,Q3,eu,nl,Netherlands,internvl,"[""switch"", ""light switch"", ""power switch""]",captioning,A kitchen countertop with two black circular burners.,,,,,False
5d4be02ecf0b3a0f3f338c56,5d4be02ecf0b3a0f3f338c56.JPG,switch,1260.0,Q3,eu,nl,Netherlands,internvl,"[""switch"", ""light switch"", ""power switch""]",classification,stove,stove,,,,False
5d4be02ecf0b3a0f3f338c56,5d4be02ecf0b3a0f3f338c56.JPG,switch,1260.0,Q3,eu,nl,Netherlands,qwen,"[""switch"", ""light switch"", ""power switch""]",captioning,The main household object in this image is a wall socket with two black circular buttons.,,,,,False
5d4be02ecf0b3a0f3f338c56,5d4be02ecf0b3a0f3f338c56.JPG,switch,1260.0,Q3,eu,nl,Netherlands,yolo_world,"[""switch"", ""light switch"", ""power switch""]",detection,,,,,[],False
5d4be02fcf0b3a0f3f338c7c,5d4be02fcf0b3a0f3f338c7c.JPG,roof,1260.0,Q3,eu,nl,Netherlands,blip_baseline,"[""roof"", ""roofing"", ""ceiling""]",captioning,a white wall with a light on it,,,,,False
5d4be02fcf0b3a0f3f338c7c,5d4be02fcf0b3a0f3f338c7c.JPG,roof,1260.0,Q3,eu,nl,Netherlands,blip_prompted,"[""roof"", ""roofing"", ""ceiling""]",captioning,the main household object in this image is a white wall,,,,,False
5d4be02fcf0b3a0f3f338c7c,5d4be02fcf0b3a0f3f338c7c.JPG,roof,1260.0,Q3,eu,nl,Netherlands,internvl,"[""roof"", ""roofing"", ""ceiling""]",captioning,A plain wall with a subtle light source creating a warm glow on the left side.,,,,,False
5d4be02fcf0b3a0f3f338c7c,5d4be02fcf0b3a0f3f338c7c.JPG,roof,1260.0,Q3,eu,nl,Netherlands,internvl,"[""roof"", ""roofing"", ""ceiling""]",classification,light source,light source,,,,False
5d4be02fcf0b3a0f3f338c7c,5d4be02fcf0b3a0f3f338c7c.JPG,roof,1260.0,Q3,eu,nl,Netherlands,qwen,"[""roof"", ""roofing"", ""ceiling""]",captioning,The main household object is a wall with a textured surface.,,,,,False
5d4be02fcf0b3a0f3f338c7c,5d4be02fcf0b3a0f3f338c7c.JPG,roof,1260.0,Q3,eu,nl,Netherlands,qwen,"[""roof"", ""roofing"", ""ceiling""]",classification,light source,light source,,,,False
5d4be02fcf0b3a0f3f338c7c,5d4be02fcf0b3a0f3f338c7c.JPG,roof,1260.0,Q3,eu,nl,Netherlands,yolo_world,"[""roof"", ""roofing"", ""ceiling""]",detection,,,,,[],False
5d4be034cf0b3a0f3f338d08,5d4be034cf0b3a0f3f338d08.JPG,switch,1816.0,Q3,eu,nl,Netherlands,yolo_world,"[""switch"", ""light switch"", ""power switch""]",detection,,,,,[],False
5d4be03ccf0b3a0f3f338dde,5d4be03ccf0b3a0f3f338dde.JPG,light source,1643.0,Q3,af,ng,Nigeria,blip_baseline,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",captioning,a chandel with three lights on a ceiling,,,,,False
5d4be03ccf0b3a0f3f338dde,5d4be03ccf0b3a0f3f338dde.JPG,light source,1643.0,Q3,af,ng,Nigeria,blip_prompted,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",captioning,the main household object in this image is a chandel,,,,,False
5d4be03ccf0b3a0f3f338dde,5d4be03ccf0b3a0f3f338dde.JPG,light source,1643.0,Q3,af,ng,Nigeria,internvl,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",captioning,A chandelier with clear glass shades and a metallic base.,,,,,False
5d4be03ccf0b3a0f3f338dde,5d4be03ccf0b3a0f3f338dde.JPG,light source,1643.0,Q3,af,ng,Nigeria,qwen,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",captioning,The main household object in the image is a chandelier with four glass shades and a central metal rod.,,,,,False
5d4be03ccf0b3a0f3f338dde,5d4be03ccf0b3a0f3f338dde.JPG,light source,1643.0,Q3,af,ng,Nigeria,yolo_world,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",detection,,,,,[],False
5d4be048cf0b3a0f3f338f18,5d4be048cf0b3a0f3f338f18.jpg,stove,4559.0,Q4,am,us,United States,yolo_world,"[""stove"", ""oven"", ""cooker"", ""cooktop"", ""hob""]",detection,,,,,[],False
5d4be092cf0b3a0f3f3397a5,5d4be092cf0b3a0f3f3397a5.JPG,footwear,1728.0,Q3,eu,nl,Netherlands,yolo_world,"[""shoe"", ""shoes"", ""sandal"", ""sandals"", ""slipper"", ""slippers"", ""sneaker"", ""sneakers"", ""boot"", ""boots"", ""footwear""]",detection,,,,,[],False
5d4be09bcf0b3a0f3f3398ab,5d4be09bcf0b3a0f3f3398ab.JPG,roof,1034.0,Q3,am,br,Brazil,blip_prompted,"[""roof"", ""roofing"", ""ceiling""]",captioning,the main household object in this image is a light,,,,,False
5d4be09bcf0b3a0f3f3398ab,5d4be09bcf0b3a0f3f3398ab.JPG,roof,1034.0,Q3,am,br,Brazil,internvl,"[""roof"", ""roofing"", ""ceiling""]",classification,light source,light source,,,,False
5d4be09bcf0b3a0f3f3398ab,5d4be09bcf0b3a0f3f3398ab.JPG,roof,1034.0,Q3,am,br,Brazil,qwen,"[""roof"", ""roofing"", ""ceiling""]",classification,light source,light source,,,,False
5d4be09bcf0b3a0f3f3398ab,5d4be09bcf0b3a0f3f3398ab.JPG,roof,1034.0,Q3,am,br,Brazil,yolo_world,"[""roof"", ""roofing"", ""ceiling""]",detection,,,,,[],False
5d4be09ccf0b3a0f3f3398bb,5d4be09ccf0b3a0f3f3398bb.JPG,footwear,1034.0,Q3,am,br,Brazil,blip_baseline,"[""shoe"", ""shoes"", ""sandal"", ""sandals"", ""slipper"", ""slippers"", ""sneaker"", ""sneakers"", ""boot"", ""boots"", ""footwear""]",captioning,a pair of black flip flops on a towel,,,,,False
5d4be09ccf0b3a0f3f3398bb,5d4be09ccf0b3a0f3f3398bb.JPG,footwear,1034.0,Q3,am,br,Brazil,blip_prompted,"[""shoe"", ""shoes"", ""sandal"", ""sandals"", ""slipper"", ""slippers"", ""sneaker"", ""sneakers"", ""boot"", ""boots"", ""footwear""]",captioning,the main household object in this image is a pair of flip flops,,,,,False
5d4be09ccf0b3a0f3f3398bb,5d4be09ccf0b3a0f3f3398bb.JPG,footwear,1034.0,Q3,am,br,Brazil,internvl,"[""shoe"", ""shoes"", ""sandal"", ""sandals"", ""slipper"", ""slippers"", ""sneaker"", ""sneakers"", ""boot"", ""boots"", ""footwear""]",captioning,A set of black flip-flops is placed on a green and white striped towel.,,,,,False
5d4be09ccf0b3a0f3f3398bb,5d4be09ccf0b3a0f3f3398bb.JPG,footwear,1034.0,Q3,am,br,Brazil,qwen,"[""shoe"", ""shoes"", ""sandal"", ""sandals"", ""slipper"", ""slippers"", ""sneaker"", ""sneakers"", ""boot"", ""boots"", ""footwear""]",captioning,The main household object in the image is a pair of black flip-flops placed on a green and white patterned rug.,,,,,False
5d4be0abcf0b3a0f3f339a79,5d4be0abcf0b3a0f3f339a79.jpg,roof,5621.0,Q4,as,in,India,internvl,"[""roof"", ""roofing"", ""ceiling""]",classification,light source,light source,,,,False
5d4be0abcf0b3a0f3f339a79,5d4be0abcf0b3a0f3f339a79.jpg,roof,5621.0,Q4,as,in,India,qwen,"[""roof"", ""roofing"", ""ceiling""]",classification,light source,light source,,,,False
5d4be0abcf0b3a0f3f339a79,5d4be0abcf0b3a0f3f339a79.jpg,roof,5621.0,Q4,as,in,India,yolo_world,"[""roof"", ""roofing"", ""ceiling""]",detection,,,,,[],False
5d4be0b0cf0b3a0f3f339b0b,5d4be0b0cf0b3a0f3f339b0b.jpg,light source,1742.0,Q3,as,in,India,blip_baseline,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",captioning,a room with a refrigerator and a sink,,,,,False
5d4be0b0cf0b3a0f3f339b0b,5d4be0b0cf0b3a0f3f339b0b.jpg,light source,1742.0,Q3,as,in,India,blip_prompted,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",captioning,the main household object in this image is a refrigerator,,,,,False
5d4be0b0cf0b3a0f3f339b0b,5d4be0b0cf0b3a0f3f339b0b.jpg,light source,1742.0,Q3,as,in,India,internvl,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",captioning,"A kitchen with a brown door, a stainless steel refrigerator, and an open doorway leading to a kitchen area.",,,,,False
5d4be0b0cf0b3a0f3f339b0b,5d4be0b0cf0b3a0f3f339b0b.jpg,light source,1742.0,Q3,as,in,India,internvl,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",classification,stove,stove,,,,False
5d4be0b0cf0b3a0f3f339b0b,5d4be0b0cf0b3a0f3f339b0b.jpg,light source,1742.0,Q3,as,in,India,qwen,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",classification,stove,stove,,,,False
5d4be0b0cf0b3a0f3f339b0b,5d4be0b0cf0b3a0f3f339b0b.jpg,light source,1742.0,Q3,as,in,India,yolo_world,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",detection,,,,,[],False
5d4be0becf0b3a0f3f339caf,5d4be0becf0b3a0f3f339caf.jpg,trash container,2340.0,Q4,as,in,India,blip_prompted,"[""trash can"", ""garbage can"", ""garbage bin"", ""waste bin"", ""dustbin"", ""dumpster""]",captioning,the main household object in this image is a trash bin,,,,,False
5d4be0becf0b3a0f3f339caf,5d4be0becf0b3a0f3f339caf.jpg,trash container,2340.0,Q4,as,in,India,internvl,"[""trash can"", ""garbage can"", ""garbage bin"", ""waste bin"", ""dustbin"", ""dumpster""]",captioning,"A beige plastic trash bin with an open lid, containing various discarded items including a plastic bag and a can.",,,,,False
5d4be0becf0b3a0f3f339caf,5d4be0becf0b3a0f3f339caf.jpg,trash container,2340.0,Q4,as,in,India,yolo_world,"[""trash can"", ""garbage can"", ""garbage bin"", ""waste bin"", ""dustbin"", ""dumpster""]",detection,,,,,[],False
5d4be0ddcf0b3a0f3f33a03d,5d4be0ddcf0b3a0f3f33a03d.JPG,stove,2370.0,Q4,eu,nl,Netherlands,yolo_world,"[""stove"", ""oven"", ""cooker"", ""cooktop"", ""hob""]",detection,,,,,[],False
5d4be0e9cf0b3a0f3f33a1a1,5d4be0e9cf0b3a0f3f33a1a1.jpg,footwear,4732.0,Q4,as,in,India,internvl,"[""shoe"", ""shoes"", ""sandal"", ""sandals"", ""slipper"", ""slippers"", ""sneaker"", ""sneakers"", ""boot"", ""boots"", ""footwear""]",captioning,The main household object in the image is a pair of blue and black flip-flops.,,,,,False
5d4be0e9cf0b3a0f3f33a1a1,5d4be0e9cf0b3a0f3f33a1a1.jpg,footwear,4732.0,Q4,as,in,India,qwen,"[""shoe"", ""shoes"", ""sandal"", ""sandals"", ""slipper"", ""slippers"", ""sneaker"", ""sneakers"", ""boot"", ""boots"", ""footwear""]",captioning,The main household object in this image is a pair of blue flip-flops with black straps.,,,,,False
5d4be0fecf0b3a0f3f33a415,5d4be0fecf0b3a0f3f33a415.jpeg,stove,1295.0,Q3,as,in,India,yolo_world,"[""stove"", ""oven"", ""cooker"", ""cooktop"", ""hob""]",detection,,,,,[],False
5d4be103cf0b3a0f3f33a4af,5d4be103cf0b3a0f3f33a4af.jpg,roof,1295.0,Q3,as,in,India,blip_prompted,"[""roof"", ""roofing"", ""ceiling""]",captioning,the main household object in this image is a dont,,,,,False
5d4be103cf0b3a0f3f33a4af,5d4be103cf0b3a0f3f33a4af.jpg,roof,1295.0,Q3,as,in,India,internvl,"[""roof"", ""roofing"", ""ceiling""]",classification,light source,light source,,,,False
5d4be103cf0b3a0f3f33a4af,5d4be103cf0b3a0f3f33a4af.jpg,roof,1295.0,Q3,as,in,India,qwen,"[""roof"", ""roofing"", ""ceiling""]",classification,light source,light source,,,,False
5d4be103cf0b3a0f3f33a4af,5d4be103cf0b3a0f3f33a4af.jpg,roof,1295.0,Q3,as,in,India,yolo_world,"[""roof"", ""roofing"", ""ceiling""]",detection,,,,,[],False
5d4be118cf0b3a0f3f33a717,5d4be118cf0b3a0f3f33a717.jpeg,light source,3477.0,Q4,as,in,India,yolo_world,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",detection,,,,,[],False
5d4be134cf0b3a0f3f33aa59,5d4be134cf0b3a0f3f33aa59.jpg,trash container,4621.0,Q4,as,in,India,blip_baseline,"[""trash can"", ""garbage can"", ""garbage bin"", ""waste bin"", ""dustbin"", ""dumpster""]",captioning,a metal basket with a piece of fruit inside,,,,,False
5d4be134cf0b3a0f3f33aa59,5d4be134cf0b3a0f3f33aa59.jpg,trash container,4621.0,Q4,as,in,India,blip_prompted,"[""trash can"", ""garbage can"", ""garbage bin"", ""waste bin"", ""dustbin"", ""dumpster""]",captioning,the main household object in this image is a basket of food,,,,,False
5d4be134cf0b3a0f3f33aa59,5d4be134cf0b3a0f3f33aa59.jpg,trash container,4621.0,Q4,as,in,India,internvl,"[""trash can"", ""garbage can"", ""garbage bin"", ""waste bin"", ""dustbin"", ""dumpster""]",captioning,"A metal trash bin filled with discarded items, including a banana peel, is placed on a tiled floor against a green wall.",,,,,False
5d4be136cf0b3a0f3f33aa95,5d4be136cf0b3a0f3f33aa95.jpg,roof,4621.0,Q4,as,in,India,internvl,"[""roof"", ""roofing"", ""ceiling""]",classification,ceiling fan,,,,,False
5d4be136cf0b3a0f3f33aa95,5d4be136cf0b3a0f3f33aa95.jpg,roof,4621.0,Q4,as,in,India,qwen,"[""roof"", ""roofing"", ""ceiling""]",classification,light source,light source,,,,False
5d4be136cf0b3a0f3f33aa95,5d4be136cf0b3a0f3f33aa95.jpg,roof,4621.0,Q4,as,in,India,yolo_world,"[""roof"", ""roofing"", ""ceiling""]",detection,,,,,[],False
5d4be15bcf0b3a0f3f33aee7,5d4be15bcf0b3a0f3f33aee7.JPG,stove,368.0,Q2,am,br,Brazil,yolo_world,"[""stove"", ""oven"", ""cooker"", ""cooktop"", ""hob""]",detection,,,,,[],False
5d4be176cf0b3a0f3f33b207,5d4be176cf0b3a0f3f33b207.jpg,stove,456.0,Q2,am,br,Brazil,yolo_world,"[""stove"", ""oven"", ""cooker"", ""cooktop"", ""hob""]",detection,,,,,[],False
5d4be196cf0b3a0f3f33b4c3,5d4be196cf0b3a0f3f33b4c3.jpg,light source,685.0,Q2,am,br,Brazil,blip_baseline,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",captioning,a bathroom with a shower head and a shower curtain,,,,,False
5d4be196cf0b3a0f3f33b4c3,5d4be196cf0b3a0f3f33b4c3.jpg,light source,685.0,Q2,am,br,Brazil,blip_prompted,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",captioning,the main household object in this image is a shower head,,,,,False
5d4be196cf0b3a0f3f33b4c3,5d4be196cf0b3a0f3f33b4c3.jpg,light source,685.0,Q2,am,br,Brazil,clip,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",classification,roof,roof,0.7075773477554321,2.0,,False
5d4be196cf0b3a0f3f33b4c3,5d4be196cf0b3a0f3f33b4c3.jpg,light source,685.0,Q2,am,br,Brazil,yolo_world,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",detection,,,,,[],False
5d4be1c8cf0b3a0f3f33b9cf,5d4be1c8cf0b3a0f3f33b9cf.JPG,trash container,82.0,Q1,af,ke,Kenya,blip_baseline,"[""trash can"", ""garbage can"", ""garbage bin"", ""waste bin"", ""dustbin"", ""dumpster""]",captioning,a pile of trash sitting in the grass,,,,,False
5d4be1c8cf0b3a0f3f33b9cf,5d4be1c8cf0b3a0f3f33b9cf.JPG,trash container,82.0,Q1,af,ke,Kenya,blip_prompted,"[""trash can"", ""garbage can"", ""garbage bin"", ""waste bin"", ""dustbin"", ""dumpster""]",captioning,the main household object in this image is a pile of garbage,,,,,False
5d4be1c8cf0b3a0f3f33b9cf,5d4be1c8cf0b3a0f3f33b9cf.JPG,trash container,82.0,Q1,af,ke,Kenya,internvl,"[""trash can"", ""garbage can"", ""garbage bin"", ""waste bin"", ""dustbin"", ""dumpster""]",captioning,"A pile of trash and debris on the grass, including plastic bags and clothing, with smoke rising in the background.",,,,,False
5d4be1c8cf0b3a0f3f33b9cf,5d4be1c8cf0b3a0f3f33b9cf.JPG,trash container,82.0,Q1,af,ke,Kenya,internvl,"[""trash can"", ""garbage can"", ""garbage bin"", ""waste bin"", ""dustbin"", ""dumpster""]",classification,stove,stove,,,,False
5d4be1c8cf0b3a0f3f33b9cf,5d4be1c8cf0b3a0f3f33b9cf.JPG,trash container,82.0,Q1,af,ke,Kenya,qwen,"[""trash can"", ""garbage can"", ""garbage bin"", ""waste bin"", ""dustbin"", ""dumpster""]",captioning,"The main household object in the image is a pile of composted organic waste, including leaves, twigs, and possibly some clothing.",,,,,False
5d4be1c8cf0b3a0f3f33b9cf,5d4be1c8cf0b3a0f3f33b9cf.JPG,trash container,82.0,Q1,af,ke,Kenya,yolo_world,"[""trash can"", ""garbage can"", ""garbage bin"", ""waste bin"", ""dustbin"", ""dumpster""]",detection,,,,,[],False
5d4be1cbcf0b3a0f3f33ba21,5d4be1cbcf0b3a0f3f33ba21.JPG,light source,82.0,Q1,af,ke,Kenya,blip_baseline,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",captioning,a small red can sitting on a ledge,,,,,False
5d4be1cbcf0b3a0f3f33ba21,5d4be1cbcf0b3a0f3f33ba21.JPG,light source,82.0,Q1,af,ke,Kenya,blip_prompted,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",captioning,the main household object in this image is a can of coke,,,,,False
5d4be1cbcf0b3a0f3f33ba21,5d4be1cbcf0b3a0f3f33ba21.JPG,light source,82.0,Q1,af,ke,Kenya,clip,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",classification,stove,stove,0.9472675323486328,2.0,,False
5d4be1cbcf0b3a0f3f33ba21,5d4be1cbcf0b3a0f3f33ba21.JPG,light source,82.0,Q1,af,ke,Kenya,internvl,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",captioning,A red battery with a black screw on top is placed on a wooden surface against a brick wall.,,,,,False
5d4be1cbcf0b3a0f3f33ba21,5d4be1cbcf0b3a0f3f33ba21.JPG,light source,82.0,Q1,af,ke,Kenya,internvl,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",classification,trash container,trash container,,,,False
5d4be1cbcf0b3a0f3f33ba21,5d4be1cbcf0b3a0f3f33ba21.JPG,light source,82.0,Q1,af,ke,Kenya,qwen,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",captioning,"The main household object in the image is a red canister with a black nozzle, likely used for fuel or gas.",,,,,False
5d4be1cbcf0b3a0f3f33ba21,5d4be1cbcf0b3a0f3f33ba21.JPG,light source,82.0,Q1,af,ke,Kenya,qwen,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",classification,stove,stove,,,,False
5d4be1cbcf0b3a0f3f33ba21,5d4be1cbcf0b3a0f3f33ba21.JPG,light source,82.0,Q1,af,ke,Kenya,yolo_world,"[""light"", ""lamp"", ""bulb"", ""lantern"", ""candle""]",detection,,,,,[],False
5d4be2ffcf0b3a0f3f33d901,5d4be2ffcf0b3a0f3f33d901.jpg,switch,1125.0,Q3,as,in,India,internvl,"[""switch"", ""light switch"", ""power switch""]",captioning,"The image shows an old, worn-out electrical outlet on an orange wall.",,,,,False
